IP,COUNT,LAST_UPDATED_TIMESTAMP
0.0.12.13,15
10.0.12.13,15
20.0.12.13,15
30.0.12.13,15
1.1.12.13,15
11.1.12.13,15
21.1.12.13,15
31.1.12.13,15
2.2.12.13,15
12.2.12.13,15
22.2.12.13,15
32.2.12.13,15
3.3.12.13,15
13.3.12.13,15
23.3.12.13,15
33.3.12.13,15
4.4.12.13,15
14.4.12.13,15
24.4.12.13,15
34.4.12.13,15
5.5.12.13,15
15.5.12.13,15
25.5.12.13,15
35.5.12.13,15
6.6.12.13,15
16.6.12.13,15
26.6.12.13,15
36.6.12.13,15
7.7.12.13,15
17.7.12.13,15
27.7.12.13,15
37.7.12.13,15
8.8.12.13,15
18.8.12.13,15
28.8.12.13,15
38.8.12.13,15
9.9.12.13,15
19.9.12.13,15
29.9.12.13,15
39.9.12.13,15
0.10.12.13,15
10.10.12.13,15
20.10.12.13,15
30.10.12.13,15
1.11.12.13,15
11.11.12.13,15
21.11.12.13,15
31.11.12.13,15
2.12.12.13,15
12.12.12.13,15
22.12.12.13,15
32.12.12.13,15
3.13.12.13,15
13.13.12.13,15
23.13.12.13,15
33.13.12.13,15
4.14.12.13,15
14.14.12.13,15
24.14.12.13,15
34.14.12.13,15
5.15.12.13,15
15.15.12.13,15
25.15.12.13,15
35.15.12.13,15
6.16.12.13,15
16.16.12.13,15
26.16.12.13,15
36.16.12.13,15
7.17.12.13,15
17.17.12.13,15
27.17.12.13,15
37.17.12.13,15
8.18.12.13,15
18.18.12.13,15
28.18.12.13,15
38.18.12.13,15
9.19.12.13,15
19.19.12.13,15
29.19.12.13,15
39.19.12.13,15
0.20.12.13,15
10.20.12.13,15
20.20.12.13,15
30.20.12.13,15
1.21.12.13,15
11.21.12.13,15
21.21.12.13,15
31.21.12.13,15
2.22.12.13,15
12.22.12.13,15
22.22.12.13,15
32.22.12.13,15
3.23.12.13,15
13.23.12.13,15
23.23.12.13,15
33.23.12.13,15
4.24.12.13,15
14.24.12.13,15
24.24.12.13,15
34.24.12.13,15
5.25.12.13,15
15.25.12.13,15
25.25.12.13,15
35.25.12.13,15
6.26.12.13,15
16.26.12.13,15
26.26.12.13,15
36.26.12.13,15
7.27.12.13,15
17.27.12.13,15
27.27.12.13,15
37.27.12.13,15
8.28.12.13,15
18.28.12.13,15
28.28.12.13,15
38.28.12.13,15
9.29.12.13,15
19.29.12.13,15
29.29.12.13,15
39.29.12.13,15
0.30.12.13,15
10.30.12.13,15
20.30.12.13,15
30.30.12.13,15
1.31.12.13,15
11.31.12.13,15
21.31.12.13,15
31.31.12.13,15
2.32.12.13,15
12.32.12.13,15
22.32.12.13,15
32.32.12.13,15
3.33.12.13,15
13.33.12.13,15
23.33.12.13,15
33.33.12.13,15
4.34.12.13,15
14.34.12.13,15
24.34.12.13,15
34.34.12.13,15
5.35.12.13,15
15.35.12.13,15
25.35.12.13,15
35.35.12.13,15
6.36.12.13,15
16.36.12.13,15
26.36.12.13,15
36.36.12.13,15
7.37.12.13,15
17.37.12.13,15
27.37.12.13,15
37.37.12.13,15
8.38.12.13,15
18.38.12.13,15
28.38.12.13,15
38.38.12.13,15
9.39.12.13,15
19.39.12.13,15
29.39.12.13,15
39.39.12.13,15
0.40.12.13,15
10.40.12.13,15
20.40.12.13,15
30.40.12.13,15
1.41.12.13,15
11.41.12.13,15
21.41.12.13,15
31.41.12.13,15
2.42.12.13,15
12.42.12.13,15
22.42.12.13,15
32.42.12.13,15
3.43.12.13,15
13.43.12.13,15
23.43.12.13,15
33.43.12.13,15
4.44.12.13,15
14.44.12.13,15
24.44.12.13,15
34.44.12.13,15
5.45.12.13,15
15.45.12.13,15
25.45.12.13,15
35.45.12.13,15
6.46.12.13,15
16.46.12.13,15
26.46.12.13,15
36.46.12.13,15
7.47.12.13,15
17.47.12.13,15
27.47.12.13,15
37.47.12.13,15
8.48.12.13,15
18.48.12.13,15
28.48.12.13,15
38.48.12.13,15
9.49.12.13,15
19.49.12.13,15
29.49.12.13,15
39.49.12.13,15
0.50.12.13,15
10.50.12.13,15
20.50.12.13,15
30.50.12.13,15
1.51.12.13,15
11.51.12.13,15
21.51.12.13,15
31.51.12.13,15
2.52.12.13,15
12.52.12.13,15
22.52.12.13,15
32.52.12.13,15
3.53.12.13,15
13.53.12.13,15
23.53.12.13,15
33.53.12.13,15
4.54.12.13,15
14.54.12.13,15
24.54.12.13,15
34.54.12.13,15
5.55.12.13,15
15.55.12.13,15
25.55.12.13,15
35.55.12.13,15
6.56.12.13,15
16.56.12.13,15
26.56.12.13,15
36.56.12.13,15
7.57.12.13,15
17.57.12.13,15
27.57.12.13,15
37.57.12.13,15
8.58.12.13,15
18.58.12.13,15
28.58.12.13,15
38.58.12.13,15
9.59.12.13,15
19.59.12.13,15
29.59.12.13,15
39.59.12.13,15
0.60.12.13,15
10.60.12.13,15
20.60.12.13,15
30.60.12.13,15
1.61.12.13,15
11.61.12.13,15
21.61.12.13,15
31.61.12.13,15
2.62.12.13,15
12.62.12.13,15
22.62.12.13,15
32.62.12.13,15
3.63.12.13,15
13.63.12.13,15
23.63.12.13,15
33.63.12.13,15
4.64.12.13,15
14.64.12.13,15
24.64.12.13,15
34.64.12.13,15
5.65.12.13,15
15.65.12.13,15
25.65.12.13,15
35.65.12.13,15
6.66.12.13,15
16.66.12.13,15
26.66.12.13,15
36.66.12.13,15
7.67.12.13,15
17.67.12.13,15
27.67.12.13,15
37.67.12.13,15
8.68.12.13,15
18.68.12.13,15
28.68.12.13,15
38.68.12.13,15
9.69.12.13,15
19.69.12.13,15
29.69.12.13,15
39.69.12.13,15
0.70.12.13,15
10.70.12.13,15
20.70.12.13,15
30.70.12.13,15
1.71.12.13,15
11.71.12.13,15
21.71.12.13,15
31.71.12.13,15
2.72.12.13,15
12.72.12.13,15
22.72.12.13,15
32.72.12.13,15
3.73.12.13,15
13.73.12.13,15
23.73.12.13,15
33.73.12.13,15
4.74.12.13,15
14.74.12.13,15
24.74.12.13,15
34.74.12.13,15
5.75.12.13,15
15.75.12.13,15
25.75.12.13,15
35.75.12.13,15
6.76.12.13,15
16.76.12.13,15
26.76.12.13,15
36.76.12.13,15
7.77.12.13,15
17.77.12.13,15
27.77.12.13,15
37.77.12.13,15
8.78.12.13,15
18.78.12.13,15
28.78.12.13,15
38.78.12.13,15
9.79.12.13,15
19.79.12.13,15
29.79.12.13,15
39.79.12.13,15
0.80.12.13,15
10.80.12.13,15
20.80.12.13,15
30.80.12.13,15
1.81.12.13,15
11.81.12.13,15
21.81.12.13,15
31.81.12.13,15
2.82.12.13,15
12.82.12.13,15
22.82.12.13,15
32.82.12.13,15
3.83.12.13,15
13.83.12.13,15
23.83.12.13,15
33.83.12.13,15
4.84.12.13,15
14.84.12.13,15
24.84.12.13,15
34.84.12.13,15
5.85.12.13,15
15.85.12.13,15
25.85.12.13,15
35.85.12.13,15
6.86.12.13,15
16.86.12.13,15
26.86.12.13,15
36.86.12.13,15
7.87.12.13,15
17.87.12.13,15
27.87.12.13,15
37.87.12.13,15
8.88.12.13,15
18.88.12.13,15
28.88.12.13,15
38.88.12.13,15
9.89.12.13,15
19.89.12.13,15
29.89.12.13,15
39.89.12.13,15
0.90.12.13,15
10.90.12.13,15
20.90.12.13,15
30.90.12.13,15
1.91.12.13,15
11.91.12.13,15
21.91.12.13,15
31.91.12.13,15
2.92.12.13,15
12.92.12.13,15
22.92.12.13,15
32.92.12.13,15
3.93.12.13,15
13.93.12.13,15
23.93.12.13,15
33.93.12.13,15
4.94.12.13,15
14.94.12.13,15
24.94.12.13,15
34.94.12.13,15
5.95.12.13,15
15.95.12.13,15
25.95.12.13,15
35.95.12.13,15
6.96.12.13,15
16.96.12.13,15
26.96.12.13,15
36.96.12.13,15
7.97.12.13,15
17.97.12.13,15
27.97.12.13,15
37.97.12.13,15
8.98.12.13,15
18.98.12.13,15
28.98.12.13,15
38.98.12.13,15
9.99.12.13,15
19.99.12.13,15
29.99.12.13,15
39.99.12.13,15
0.100.12.13,15
10.100.12.13,15
20.100.12.13,15
30.100.12.13,15
1.101.12.13,15
11.101.12.13,15
21.101.12.13,15
31.101.12.13,15
2.102.12.13,15
12.102.12.13,15
22.102.12.13,15
32.102.12.13,15
3.103.12.13,15
13.103.12.13,15
23.103.12.13,15
33.103.12.13,15
4.104.12.13,15
14.104.12.13,15
24.104.12.13,15
34.104.12.13,15
5.105.12.13,15
15.105.12.13,15
25.105.12.13,15
35.105.12.13,15
6.106.12.13,15
16.106.12.13,15
26.106.12.13,15
36.106.12.13,15
7.107.12.13,15
17.107.12.13,15
27.107.12.13,15
37.107.12.13,15
8.108.12.13,15
18.108.12.13,15
28.108.12.13,15
38.108.12.13,15
9.109.12.13,15
19.109.12.13,15
29.109.12.13,15
39.109.12.13,15
0.110.12.13,15
10.110.12.13,15
20.110.12.13,15
30.110.12.13,15
1.111.12.13,15
11.111.12.13,15
21.111.12.13,15
31.111.12.13,15
2.112.12.13,15
12.112.12.13,15
22.112.12.13,15
32.112.12.13,15
3.113.12.13,15
13.113.12.13,15
23.113.12.13,15
33.113.12.13,15
4.114.12.13,15
14.114.12.13,15
24.114.12.13,15
34.114.12.13,15
5.115.12.13,15
15.115.12.13,15
25.115.12.13,15
35.115.12.13,15
6.116.12.13,15
16.116.12.13,15
26.116.12.13,15
36.116.12.13,15
7.117.12.13,15
17.117.12.13,15
27.117.12.13,15
37.117.12.13,15
8.118.12.13,15
18.118.12.13,15
28.118.12.13,15
38.118.12.13,15
9.119.12.13,15
19.119.12.13,15
29.119.12.13,15
39.119.12.13,15
0.120.12.13,15
10.120.12.13,15
20.120.12.13,15
30.120.12.13,15
1.121.12.13,15
11.121.12.13,15
21.121.12.13,15
31.121.12.13,15
2.122.12.13,15
12.122.12.13,15
22.122.12.13,15
32.122.12.13,15
3.123.12.13,15
13.123.12.13,15
23.123.12.13,15
33.123.12.13,15
4.124.12.13,15
14.124.12.13,15
24.124.12.13,15
34.124.12.13,15
5.125.12.13,15
15.125.12.13,15
25.125.12.13,15
35.125.12.13,15
6.126.12.13,15
16.126.12.13,15
26.126.12.13,15
36.126.12.13,15
7.127.12.13,15
17.127.12.13,15
27.127.12.13,15
37.127.12.13,15
8.128.12.13,15
18.128.12.13,15
28.128.12.13,15
38.128.12.13,15
9.129.12.13,15
19.129.12.13,15
29.129.12.13,15
39.129.12.13,15
0.130.12.13,15
10.130.12.13,15
20.130.12.13,15
30.130.12.13,15
1.131.12.13,15
11.131.12.13,15
21.131.12.13,15
31.131.12.13,15
2.132.12.13,15
12.132.12.13,15
22.132.12.13,15
32.132.12.13,15
3.133.12.13,15
13.133.12.13,15
23.133.12.13,15
33.133.12.13,15
4.134.12.13,15
14.134.12.13,15
24.134.12.13,15
34.134.12.13,15
5.135.12.13,15
15.135.12.13,15
25.135.12.13,15
35.135.12.13,15
6.136.12.13,15
16.136.12.13,15
26.136.12.13,15
36.136.12.13,15
7.137.12.13,15
17.137.12.13,15
27.137.12.13,15
37.137.12.13,15
8.138.12.13,15
18.138.12.13,15
28.138.12.13,15
38.138.12.13,15
9.139.12.13,15
19.139.12.13,15
29.139.12.13,15
39.139.12.13,15
0.140.12.13,15
10.140.12.13,15
20.140.12.13,15
30.140.12.13,15
1.141.12.13,15
11.141.12.13,15
21.141.12.13,15
31.141.12.13,15
2.142.12.13,15
12.142.12.13,15
22.142.12.13,15
32.142.12.13,15
3.143.12.13,15
13.143.12.13,15
23.143.12.13,15
33.143.12.13,15
4.144.12.13,15
14.144.12.13,15
24.144.12.13,15
34.144.12.13,15
5.145.12.13,15
15.145.12.13,15
25.145.12.13,15
35.145.12.13,15
6.146.12.13,15
16.146.12.13,15
26.146.12.13,15
36.146.12.13,15
7.147.12.13,15
17.147.12.13,15
27.147.12.13,15
37.147.12.13,15
8.148.12.13,15
18.148.12.13,15
28.148.12.13,15
38.148.12.13,15
9.149.12.13,15
19.149.12.13,15
29.149.12.13,15
39.149.12.13,15
0.150.12.13,15
10.150.12.13,15
20.150.12.13,15
30.150.12.13,15
1.151.12.13,15
11.151.12.13,15
21.151.12.13,15
31.151.12.13,15
2.152.12.13,15
12.152.12.13,15
22.152.12.13,15
32.152.12.13,15
3.153.12.13,15
13.153.12.13,15
23.153.12.13,15
33.153.12.13,15
4.154.12.13,15
14.154.12.13,15
24.154.12.13,15
34.154.12.13,15
5.155.12.13,15
15.155.12.13,15
25.155.12.13,15
35.155.12.13,15
6.156.12.13,15
16.156.12.13,15
26.156.12.13,15
36.156.12.13,15
7.157.12.13,15
17.157.12.13,15
27.157.12.13,15
37.157.12.13,15
8.158.12.13,15
18.158.12.13,15
28.158.12.13,15
38.158.12.13,15
9.159.12.13,15
19.159.12.13,15
29.159.12.13,15
39.159.12.13,15
0.160.12.13,15
10.160.12.13,15
20.160.12.13,15
30.160.12.13,15
1.161.12.13,15
11.161.12.13,15
21.161.12.13,15
31.161.12.13,15
2.162.12.13,15
12.162.12.13,15
22.162.12.13,15
32.162.12.13,15
3.163.12.13,15
13.163.12.13,15
23.163.12.13,15
33.163.12.13,15
4.164.12.13,15
14.164.12.13,15
24.164.12.13,15
34.164.12.13,15
5.165.12.13,15
15.165.12.13,15
25.165.12.13,15
35.165.12.13,15
6.166.12.13,15
16.166.12.13,15
26.166.12.13,15
36.166.12.13,15
7.167.12.13,15
17.167.12.13,15
27.167.12.13,15
37.167.12.13,15
8.168.12.13,15
18.168.12.13,15
28.168.12.13,15
38.168.12.13,15
9.169.12.13,15
19.169.12.13,15
29.169.12.13,15
39.169.12.13,15
0.170.12.13,15
10.170.12.13,15
20.170.12.13,15
30.170.12.13,15
1.171.12.13,15
11.171.12.13,15
21.171.12.13,15
31.171.12.13,15
2.172.12.13,15
12.172.12.13,15
22.172.12.13,15
32.172.12.13,15
3.173.12.13,15
13.173.12.13,15
23.173.12.13,15
33.173.12.13,15
4.174.12.13,15
14.174.12.13,15
24.174.12.13,15
34.174.12.13,15
5.175.12.13,15
15.175.12.13,15
25.175.12.13,15
35.175.12.13,15
6.176.12.13,15
16.176.12.13,15
26.176.12.13,15
36.176.12.13,15
7.177.12.13,15
17.177.12.13,15
27.177.12.13,15
37.177.12.13,15
8.178.12.13,15
18.178.12.13,15
28.178.12.13,15
38.178.12.13,15
9.179.12.13,15
19.179.12.13,15
29.179.12.13,15
39.179.12.13,15
0.180.12.13,15
10.180.12.13,15
20.180.12.13,15
30.180.12.13,15
1.181.12.13,15
11.181.12.13,15
21.181.12.13,15
31.181.12.13,15
2.182.12.13,15
12.182.12.13,15
22.182.12.13,15
32.182.12.13,15
3.183.12.13,15
13.183.12.13,15
23.183.12.13,15
33.183.12.13,15
4.184.12.13,15
14.184.12.13,15
24.184.12.13,15
34.184.12.13,15
5.185.12.13,15
15.185.12.13,15
25.185.12.13,15
35.185.12.13,15
6.186.12.13,15
16.186.12.13,15
26.186.12.13,15
36.186.12.13,15
7.187.12.13,15
17.187.12.13,15
27.187.12.13,15
37.187.12.13,15
8.188.12.13,15
18.188.12.13,15
28.188.12.13,15
38.188.12.13,15
9.189.12.13,15
19.189.12.13,15
29.189.12.13,15
39.189.12.13,15
0.190.12.13,15
10.190.12.13,15
20.190.12.13,15
30.190.12.13,15
1.191.12.13,15
11.191.12.13,15
21.191.12.13,15
31.191.12.13,15
2.192.12.13,15
